warning_uid,warning_id,pair_id,rank,semantic_target_type,type,symbol,oracle_blind_rank,oracle_blind_score,ranker_source,reviewer1_label,reviewer1_notes,reviewer2_label,reviewer2_notes,adjudicated_label,adjudication_notes,label_source
c40128b9939f5e95ebcb98b2094c56a55e4a222dabb057e4bc9a96244dc42664,W-000162,latest-p017-v6.17-to-v6.18,305,SleepabilityContextDrift,SignatureDrift,atomic_sub_return_relaxed,8124,-26.15,"c_signature,random",BENIGN_DRIFT,"C-side drift is supported for atomic_sub_return_relaxed, but Rust exposure/contract impact is absent or too weak.",BENIGN_DRIFT,Direct C/behavior evidence and broad-family evidence match benign-drift fallback.,BENIGN_DRIFT,Reviewers agree on BENIGN_DRIFT; packet evidence does not plainly contradict the agreed label.,binddrift_review_m3_stable
be460a2ae4e0e83d2836a1bd392258b56bc216b7af2d282d5850932c6e5eb93a,W-000161,latest-p017-v6.17-to-v6.18,306,SleepabilityContextDrift,SignatureDrift,atomic_sub_return_acquire,8272,-26.15,c_signature,BENIGN_DRIFT,"C-side drift is supported for atomic_sub_return_acquire, but Rust exposure/contract impact is absent or too weak.",BENIGN_DRIFT,Direct C/behavior evidence and broad-family evidence match benign-drift fallback.,BENIGN_DRIFT,Reviewers agree on BENIGN_DRIFT; packet evidence does not plainly contradict the agreed label.,binddrift_review_m3_stable
bd5d7f0dfed875089d291e8d422ec9c5f53efb14de2c9575fd2a03878a60784b,W-000089,latest-p017-v6.17-to-v6.18,307,SleepabilityContextDrift,SignatureDrift,atomic_add_negative,8290,-26.15,c_signature,BENIGN_DRIFT,"C-side drift is supported for atomic_add_negative, but Rust exposure/contract impact is absent or too weak.",BENIGN_DRIFT,Direct C/behavior evidence and broad-family evidence match benign-drift fallback.,BENIGN_DRIFT,Reviewers agree on BENIGN_DRIFT; packet evidence does not plainly contradict the agreed label.,binddrift_review_m3_stable
bcd657970aca954d2021a3455250c0a363092d85662b6d9155876975a06d83da,W-000005,latest-p017-v6.17-to-v6.18,308,SleepabilityContextDrift,SignatureDrift,atomic64_add_negative_acquire,8311,-26.15,"c_signature,no_graph",BENIGN_DRIFT,"C-side drift is supported for atomic64_add_negative_acquire, but Rust exposure/contract impact is absent or too weak.",BENIGN_DRIFT,Direct C/behavior evidence and broad-family evidence match benign-drift fallback.,BENIGN_DRIFT,Reviewers agree on BENIGN_DRIFT; packet evidence does not plainly contradict the agreed label.,binddrift_review_m3_stable
bc60663cdd81a3ca571bbea9838957a15d6fa14c55b0512664eb0b43c49f18ae,W-000063,latest-p017-v6.17-to-v6.18,309,SleepabilityContextDrift,SignatureDrift,atomic64_inc_return,8323,-26.15,"c_signature,random",BENIGN_DRIFT,"C-side drift is supported for atomic64_inc_return, but Rust exposure/contract impact is absent or too weak.",BENIGN_DRIFT,Direct C/behavior evidence and broad-family evidence match benign-drift fallback.,BENIGN_DRIFT,Reviewers agree on BENIGN_DRIFT; packet evidence does not plainly contradict the agreed label.,binddrift_review_m3_stable
b5eb5e6ae24231dd6c7eaeb353b46aab4e0fc23b0d2e688046fb155ae0c43b27,W-000149,latest-p017-v6.17-to-v6.18,310,SleepabilityContextDrift,SignatureDrift,atomic_inc_return_acquire,8495,-26.15,"c_signature,random",BENIGN_DRIFT,"C-side drift is supported for atomic_inc_return_acquire, but Rust exposure/contract impact is absent or too weak.",BENIGN_DRIFT,Direct C/behavior evidence and broad-family evidence match benign-drift fallback.,BENIGN_DRIFT,Reviewers agree on BENIGN_DRIFT; packet evidence does not plainly contradict the agreed label.,binddrift_review_m3_stable
b353ef72839ddcf8745cbc1719eada1d04be15160cf517f8abad9a7e2f4e45eb,W-000145,latest-p017-v6.17-to-v6.18,311,SleepabilityContextDrift,SignatureDrift,atomic_inc,8561,-26.15,c_signature,BENIGN_DRIFT,"C-side drift is supported for atomic_inc, but Rust exposure/contract impact is absent or too weak.",BENIGN_DRIFT,Direct C/behavior evidence and broad-family evidence match benign-drift fallback.,BENIGN_DRIFT,Reviewers agree on BENIGN_DRIFT; packet evidence does not plainly contradict the agreed label.,binddrift_review_m3_stable
b2fb8fd891b173a953654a06e74ed6ff27a83f9dde7e1c5110e779f02c7c8c33,W-000085,latest-p017-v6.17-to-v6.18,312,SleepabilityContextDrift,SignatureDrift,atomic64_xchg_relaxed,8574,-26.15,c_signature,BENIGN_DRIFT,"C-side drift is supported for atomic64_xchg_relaxed, but Rust exposure/contract impact is absent or too weak.",BENIGN_DRIFT,Direct C/behavior evidence and broad-family evidence match benign-drift fallback.,BENIGN_DRIFT,Reviewers agree on BENIGN_DRIFT; packet evidence does not plainly contradict the agreed label.,binddrift_review_m3_stable
b03caf4c4e60ae7466c3e95939ee5ddff4d3763661ed708cb3cefdcc47db65c9,W-000100,latest-p017-v6.17-to-v6.18,313,SleepabilityContextDrift,SignatureDrift,atomic_cmpxchg,8663,-26.15,c_signature,BENIGN_DRIFT,"C-side drift is supported for atomic_cmpxchg, but Rust exposure/contract impact is absent or too weak.",BENIGN_DRIFT,Direct C/behavior evidence and broad-family evidence match benign-drift fallback.,BENIGN_DRIFT,Reviewers agree on BENIGN_DRIFT; packet evidence does not plainly contradict the agreed label.,binddrift_review_m3_stable
aff65d5c9834a72da029f4e1fdb2e6efb8225bee339723d1a165c6970d84d97d,W-000031,latest-p017-v6.17-to-v6.18,314,SleepabilityContextDrift,SignatureDrift,atomic64_fetch_add_unless,8673,-26.15,"c_signature,no_graph,random",BENIGN_DRIFT,"C-side drift is supported for atomic64_fetch_add_unless, but Rust exposure/contract impact is absent or too weak.",BENIGN_DRIFT,Direct C/behavior evidence and broad-family evidence match benign-drift fallback.,BENIGN_DRIFT,Reviewers agree on BENIGN_DRIFT; packet evidence does not plainly contradict the agreed label.,binddrift_review_m3_stable
af1adb7ecfb80fb43f76d59459a30e4d7bba745d335cfbd8467063efc7dad50c,W-000106,latest-p017-v6.17-to-v6.18,315,SleepabilityContextDrift,SignatureDrift,atomic_dec_if_positive,8689,-26.15,c_signature,BENIGN_DRIFT,"C-side drift is supported for atomic_dec_if_positive, but Rust exposure/contract impact is absent or too weak.",BENIGN_DRIFT,Direct C/behavior evidence and broad-family evidence match benign-drift fallback.,BENIGN_DRIFT,Reviewers agree on BENIGN_DRIFT; packet evidence does not plainly contradict the agreed label.,binddrift_review_m3_stable
ae78ec6bcae112d4ab37b1ee376a04b5b5b78a640acffcc7e00797e779bd437e,W-000094,latest-p017-v6.17-to-v6.18,316,SleepabilityContextDrift,SignatureDrift,atomic_add_return_acquire,8711,-26.15,c_signature,BENIGN_DRIFT,"C-side drift is supported for atomic_add_return_acquire, but Rust exposure/contract impact is absent or too weak.",BENIGN_DRIFT,Direct C/behavior evidence and broad-family evidence match benign-drift fallback.,BENIGN_DRIFT,Reviewers agree on BENIGN_DRIFT; packet evidence does not plainly contradict the agreed label.,binddrift_review_m3_stable
acd145bde14c758bdb646bce571f8f8d091f38097399514ac7ae81b59eb8af65,W-000062,latest-p017-v6.17-to-v6.18,317,SleepabilityContextDrift,SignatureDrift,atomic64_inc_not_zero,8763,-26.15,"c_signature,no_graph",BENIGN_DRIFT,"C-side drift is supported for atomic64_inc_not_zero, but Rust exposure/contract impact is absent or too weak.",BENIGN_DRIFT,Direct C/behavior evidence and broad-family evidence match benign-drift fallback.,BENIGN_DRIFT,Reviewers agree on BENIGN_DRIFT; packet evidence does not plainly contradict the agreed label.,binddrift_review_m3_stable
ac5d371b11d67214c67783e97168e759f038adacfaaae72ad6a7fbbbf4dedac7,W-000058,latest-p017-v6.17-to-v6.18,318,SleepabilityContextDrift,SignatureDrift,atomic64_fetch_xor_relaxed,8771,-26.15,no_graph,BENIGN_DRIFT,"C-side drift is supported for atomic64_fetch_xor_relaxed, but Rust exposure/contract impact is absent or too weak.",BENIGN_DRIFT,Direct C/behavior evidence and broad-family evidence match benign-drift fallback.,BENIGN_DRIFT,Reviewers agree on BENIGN_DRIFT; packet evidence does not plainly contradict the agreed label.,binddrift_review_m3_stable
abbbce556560f9aed8da240863d93a929e939c74ae8b84fe0156a18903c8dab1,W-000015,latest-p017-v6.17-to-v6.18,319,SleepabilityContextDrift,SignatureDrift,atomic64_cmpxchg,8791,-26.15,"no_graph,random",BENIGN_DRIFT,"C-side drift is supported for atomic64_cmpxchg, but Rust exposure/contract impact is absent or too weak.",BENIGN_DRIFT,Direct C/behavior evidence and broad-family evidence match benign-drift fallback.,BENIGN_DRIFT,Reviewers agree on BENIGN_DRIFT; packet evidence does not plainly contradict the agreed label.,binddrift_review_m3_stable
a32f4c1b0fccbf1e919d7b1a4539211dd936e8cf72e4c0f9ed9f7232b5ec1c01,W-000164,latest-p017-v6.17-to-v6.18,320,SleepabilityContextDrift,SignatureDrift,atomic_try_cmpxchg,9021,-26.15,random,FALSE_POSITIVE,Warning is generated/binding-only or unsupported for atomic_try_cmpxchg with no non-generated C proof and no reachable Rust impact.,FALSE_POSITIVE,Unsupported generated binding target rule matched.,FALSE_POSITIVE,Unsupported generated binding target calibration is present; adjudicated FALSE_POSITIVE per v3 policy.,binddrift_review_m3_stable
fb7e2736a90940dafdeab11f01efd3edc3514755cc23c325dd9f6e3d98a35106,W-000023,latest-p018-v6.18-to-v6.19,321,LayoutFieldDrift,MacroConstDrift,VM_SHARED,9,35.3,"binddrift_current,binddrift_oracle_blind,no_graph,no_impact_gate,rust_use",TRUE_SEMANTIC_DRIFT,Real C-side MacroConstDrift plus reachable Rust wrapper/API/safety evidence supports plausible stale Rust contract impact for VM_SHARED.,TRUE_SEMANTIC_DRIFT,Calibration marks a semantic candidate without oracle evidence.,TRUE_SEMANTIC_DRIFT,Semantic-candidate calibration is present without wrapper/build oracle; adjudicated TRUE_SEMANTIC_DRIFT per v3 policy.,binddrift_review_m3_stable
f89b22e87fc12421e8f26dcd6582875ba9916345c7426306a09ca17d972e70ab,W-000013,latest-p018-v6.18-to-v6.19,322,LayoutFieldDrift,MacroConstDrift,VM_MAYEXEC,10,35.3,"binddrift_current,binddrift_oracle_blind,no_graph,no_impact_gate,random,rust_use",TRUE_SEMANTIC_DRIFT,Real C-side MacroConstDrift plus reachable Rust wrapper/API/safety evidence supports plausible stale Rust contract impact for VM_MAYEXEC.,TRUE_SEMANTIC_DRIFT,Calibration marks a semantic candidate without oracle evidence.,TRUE_SEMANTIC_DRIFT,Semantic-candidate calibration is present without wrapper/build oracle; adjudicated TRUE_SEMANTIC_DRIFT per v3 policy.,binddrift_review_m3_stable
d4902dbd9b0c27bf29ba0c0114d2687b39e33c93b8dcc2b4053ef6956e3bd945,W-000027,latest-p018-v6.18-to-v6.19,323,LayoutFieldDrift,MacroConstDrift,VM_WRITE,12,35.3,"binddrift_current,binddrift_oracle_blind,no_graph,no_impact_gate,rust_use",TRUE_SEMANTIC_DRIFT,Real C-side MacroConstDrift plus reachable Rust wrapper/API/safety evidence supports plausible stale Rust contract impact for VM_WRITE.,TRUE_SEMANTIC_DRIFT,Calibration marks a semantic candidate without oracle evidence.,TRUE_SEMANTIC_DRIFT,Semantic-candidate calibration is present without wrapper/build oracle; adjudicated TRUE_SEMANTIC_DRIFT per v3 policy.,binddrift_review_m3_stable
a6713d3d134905ab540d2b174c43339020dfe1bfa8be1b66a070f2017532f88b,W-000016,latest-p018-v6.18-to-v6.19,324,LayoutFieldDrift,MacroConstDrift,VM_MAYWRITE,16,35.3,"binddrift_current,binddrift_oracle_blind,no_graph,no_impact_gate,rust_use",TRUE_SEMANTIC_DRIFT,Real C-side MacroConstDrift plus reachable Rust wrapper/API/safety evidence supports plausible stale Rust contract impact for VM_MAYWRITE.,TRUE_SEMANTIC_DRIFT,Calibration marks a semantic candidate without oracle evidence.,TRUE_SEMANTIC_DRIFT,Semantic-candidate calibration is present without wrapper/build oracle; adjudicated TRUE_SEMANTIC_DRIFT per v3 policy.,binddrift_review_m3_stable
97f542affa2f32b1507e582757b9e7a0191b13f9ba66bdbc5f70802080228876,W-000015,latest-p018-v6.18-to-v6.19,325,LayoutFieldDrift,MacroConstDrift,VM_MAYSHARE,18,35.3,"binddrift_current,binddrift_oracle_blind,no_graph,no_impact_gate,rust_use",TRUE_SEMANTIC_DRIFT,Real C-side MacroConstDrift plus reachable Rust wrapper/API/safety evidence supports plausible stale Rust contract impact for VM_MAYSHARE.,TRUE_SEMANTIC_DRIFT,Calibration marks a semantic candidate without oracle evidence.,TRUE_SEMANTIC_DRIFT,Semantic-candidate calibration is present without wrapper/build oracle; adjudicated TRUE_SEMANTIC_DRIFT per v3 policy.,binddrift_review_m3_stable
8cb41542dc8aeb7669fc587becf200bdc3ba883d09a3ece47a575f059dcfe7d6,W-000022,latest-p018-v6.18-to-v6.19,326,LayoutFieldDrift,MacroConstDrift,VM_READ,20,35.3,"binddrift_current,binddrift_oracle_blind,no_graph,no_impact_gate",TRUE_SEMANTIC_DRIFT,Real C-side MacroConstDrift plus reachable Rust wrapper/API/safety evidence supports plausible stale Rust contract impact for VM_READ.,TRUE_SEMANTIC_DRIFT,Calibration marks a semantic candidate without oracle evidence.,TRUE_SEMANTIC_DRIFT,Semantic-candidate calibration is present without wrapper/build oracle; adjudicated TRUE_SEMANTIC_DRIFT per v3 policy.,binddrift_review_m3_stable
8081fc10fb6ea3fe9c8c847dc3a87813225f0441b15bed9aba8531251a81485d,W-000008,latest-p018-v6.18-to-v6.19,327,LayoutFieldDrift,MacroConstDrift,VM_EXEC,21,35.3,"binddrift_current,binddrift_oracle_blind,no_graph,no_impact_gate",TRUE_SEMANTIC_DRIFT,Real C-side MacroConstDrift plus reachable Rust wrapper/API/safety evidence supports plausible stale Rust contract impact for VM_EXEC.,TRUE_SEMANTIC_DRIFT,Calibration marks a semantic candidate without oracle evidence.,TRUE_SEMANTIC_DRIFT,Semantic-candidate calibration is present without wrapper/build oracle; adjudicated TRUE_SEMANTIC_DRIFT per v3 policy.,binddrift_review_m3_stable
23f6dbee840004be5f26f0c7d32b36e66e53dd4d16fed876686523eeee4b6e51,W-000014,latest-p018-v6.18-to-v6.19,328,LayoutFieldDrift,MacroConstDrift,VM_MAYREAD,27,35.3,"binddrift_current,binddrift_oracle_blind,no_graph,no_impact_gate",TRUE_SEMANTIC_DRIFT,Real C-side MacroConstDrift plus reachable Rust wrapper/API/safety evidence supports plausible stale Rust contract impact for VM_MAYREAD.,TRUE_SEMANTIC_DRIFT,Calibration marks a semantic candidate without oracle evidence.,TRUE_SEMANTIC_DRIFT,Semantic-candidate calibration is present without wrapper/build oracle; adjudicated TRUE_SEMANTIC_DRIFT per v3 policy.,binddrift_review_m3_stable
28feb15d4bb204a94381d2c3f4f6301d9e0d850d0cf6d9a4d79964bd3ad62b04,F-000057,latest-p001-v6.1-to-v6.2,329,LayoutFieldDrift,MacroConstDrift,SLAB_RECLAIM_ACCOUNT,590,10.35,,BENIGN_DRIFT,"C-side drift is supported for SLAB_RECLAIM_ACCOUNT, but Rust exposure/contract impact is absent or too weak.",BENIGN_DRIFT,Direct C/behavior evidence matches benign-drift fallback.,BENIGN_DRIFT,Reviewers agree on BENIGN_DRIFT; packet evidence does not plainly contradict the agreed label.,binddrift_review_m3_stable
029c01475cb042eed76eafdbdfa4366ad84a7f33d06915a6a87b7f6abdcfa54f,F-000825,latest-p008-v6.8-to-v6.9,330,LayoutFieldDrift,MacroConstDrift,SLAB_NO_MERGE,601,10.35,,BENIGN_DRIFT,"C-side drift is supported for SLAB_NO_MERGE, but Rust exposure/contract impact is absent or too weak.",BENIGN_DRIFT,Direct C/behavior evidence matches benign-drift fallback.,BENIGN_DRIFT,Reviewers agree on BENIGN_DRIFT; packet evidence does not plainly contradict the agreed label.,binddrift_review_m3_stable
6349706efa7389e805a7c8f7ddcfdac58408b60d584bf6965eb1a679431a152d,W-000002,latest-p018-v6.18-to-v6.19,331,LayoutFieldDrift,FieldDrift,request,5,38.7,"binddrift_current,binddrift_oracle_blind,binding_diff,no_impact_gate,random,rust_use",TRUE_WRAPPER_FIX,Packet reports a direct same-symbol Rust wrapper/helper/binding fix for request.,TRUE_WRAPPER_FIX,Same-symbol wrapper oracle matched before lower-priority rules.,TRUE_WRAPPER_FIX,Direct same-symbol wrapper oracle is present; adjudicated TRUE_WRAPPER_FIX per v3 policy.,binddrift_review_m3_stable
4a687423f6942a1f923ca47534f404f4b2a91d6cea4bb503baba951b6d15b660,W-000003,latest-p011-v6.11-to-v6.12,332,LayoutFieldDrift,FieldDrift,request,6,38.55,"binddrift_current,binddrift_oracle_blind,binding_diff,no_impact_gate,no_ranking,random,rust_use",TRUE_WRAPPER_FIX,Packet reports a direct same-symbol Rust wrapper/helper/binding fix for request.,TRUE_WRAPPER_FIX,Same-symbol wrapper oracle matched before lower-priority rules.,TRUE_WRAPPER_FIX,Direct same-symbol wrapper oracle is present; adjudicated TRUE_WRAPPER_FIX per v3 policy.,binddrift_review_m3_stable
123ef188d45289c4c30a5f87427e1cd39adfc99b15af11e87b4bd1fd309b5d73,W-000038,latest-p012-v6.12-to-v6.13,333,LayoutFieldDrift,FieldDrift,request,7,38.55,"binddrift_current,binddrift_oracle_blind,binding_diff,no_impact_gate,no_ranking,rust_use",TRUE_WRAPPER_FIX,Packet reports a direct same-symbol Rust wrapper/helper/binding fix for request.,TRUE_WRAPPER_FIX,Same-symbol wrapper oracle matched before lower-priority rules.,TRUE_WRAPPER_FIX,Direct same-symbol wrapper oracle is present; adjudicated TRUE_WRAPPER_FIX per v3 policy.,binddrift_review_m3_stable
b562c8d2751dda820886aa3b550c3bad529d7b80c4686580aefea0f0524a3215,W-000009,latest-p020-v7.0-to-HEAD_9207d47f966b,334,LayoutFieldDrift,FieldDrift,device,38,22.45,"binddrift_current,binddrift_oracle_blind,binding_diff,no_impact_gate,random,rust_use",TRUE_WRAPPER_FIX,Packet reports a direct same-symbol Rust wrapper/helper/binding fix for device.,TRUE_WRAPPER_FIX,Same-symbol wrapper oracle matched before lower-priority rules.,TRUE_WRAPPER_FIX,Direct same-symbol wrapper oracle is present; adjudicated TRUE_WRAPPER_FIX per v3 policy.,binddrift_review_m3_stable
30e44b9dd8ba17e0a2152139307340078e8c73235ad9798be42a79a1cf587471,W-000001,latest-p019-v6.19-to-v7.0,335,LayoutFieldDrift,FieldDrift,device,39,22.45,"binddrift_current,binddrift_oracle_blind,binding_diff,no_impact_gate,rust_use",TRUE_WRAPPER_FIX,Packet reports a direct same-symbol Rust wrapper/helper/binding fix for device.,TRUE_WRAPPER_FIX,Same-symbol wrapper oracle matched before lower-priority rules.,TRUE_WRAPPER_FIX,Direct same-symbol wrapper oracle is present; adjudicated TRUE_WRAPPER_FIX per v3 policy.,binddrift_review_m3_stable
a0fe0e1a6ffe2ebdbd03cb0152ffdbd5d1b9588ee76f6cb5250dfa35986f2dd7,W-000033,latest-p012-v6.12-to-v6.13,336,LayoutFieldDrift,FieldDrift,device,40,22.3,"binddrift_current,binddrift_oracle_blind,binding_diff,no_impact_gate,no_ranking,rust_use",TRUE_WRAPPER_FIX,Packet reports a direct same-symbol Rust wrapper/helper/binding fix for device.,TRUE_WRAPPER_FIX,Same-symbol wrapper oracle matched before lower-priority rules.,TRUE_WRAPPER_FIX,Direct same-symbol wrapper oracle is present; adjudicated TRUE_WRAPPER_FIX per v3 policy.,binddrift_review_m3_stable
9b0fab9032f10591b94c1553e93299be447812eb458702d58e7081b01787ba14,W-000002,latest-p011-v6.11-to-v6.12,337,LayoutFieldDrift,FieldDrift,device,41,22.3,"binddrift_current,binddrift_oracle_blind,binding_diff,no_impact_gate,no_ranking,rust_use",TRUE_WRAPPER_FIX,Packet reports a direct same-symbol Rust wrapper/helper/binding fix for device.,TRUE_WRAPPER_FIX,Same-symbol wrapper oracle matched before lower-priority rules.,TRUE_WRAPPER_FIX,Direct same-symbol wrapper oracle is present; adjudicated TRUE_WRAPPER_FIX per v3 policy.,binddrift_review_m3_stable
2e15a63557a56e9c72676ee06fa1f76149dcd00f7e55b59d61fd2a4a2d813ac4,W-000034,latest-p012-v6.12-to-v6.13,338,LayoutFieldDrift,FieldDrift,firmware,43,13.0,"binddrift_current,binddrift_oracle_blind,binding_diff,no_impact_gate,no_ranking,rust_use",TRUE_WRAPPER_FIX,Packet reports a direct same-symbol Rust wrapper/helper/binding fix for firmware.,TRUE_WRAPPER_FIX,Same-symbol wrapper oracle matched before lower-priority rules.,TRUE_WRAPPER_FIX,Direct same-symbol wrapper oracle is present; adjudicated TRUE_WRAPPER_FIX per v3 policy.,binddrift_review_m3_stable
c4db15ef412f4f82fb1709ab6fc668ce3ecdeb046df1d7f3cde9429b65f60b7c,W-000037,latest-p012-v6.12-to-v6.13,339,LayoutFieldDrift,FieldDrift,rb_node,51,9.15,"binddrift_current,binddrift_oracle_blind,binding_diff,no_impact_gate,no_ranking,rust_use",BENIGN_DRIFT,"C-side drift and Rust exposure exist for rb_node, but wrapper evidence is broad/not exact and semantic impact is not established.",UNCLEAR,Broad-family wrapper evidence plus Rust contract evidence triggers UNCLEAR; direct C evidence is not required to be absent.,BENIGN_DRIFT,"Reviewer 1 BENIGN_DRIFT vs Reviewer 2 UNCLEAR falls in the broad-family wrapper/Rust-exposure calibration class; real context exists, but no direct same-contract wrapper oracle or semantic-drift rule is satisfied, so BENIGN_DRIFT per v3 policy.",binddrift_review_m3_stable
c6fedd40f4293a2cf97cd21b46968e2da0844c4ef8fcd202fe3a2c9a3cc04e23,W-000178,latest-p017-v6.17-to-v6.18,340,LayoutFieldDrift,FieldDrift,kunit_case,56,6.8,"binddrift_current,binddrift_oracle_blind,binding_diff,no_impact_gate,rust_use",BENIGN_DRIFT,"C-side drift and Rust exposure exist for kunit_case, but wrapper evidence is broad/not exact and semantic impact is not established.",UNCLEAR,Broad-family wrapper evidence plus Rust contract evidence triggers UNCLEAR; direct C evidence is not required to be absent.,BENIGN_DRIFT,"Reviewer 1 BENIGN_DRIFT vs Reviewer 2 UNCLEAR falls in the broad-family wrapper/Rust-exposure calibration class; real context exists, but no direct same-contract wrapper oracle or semantic-drift rule is satisfied, so BENIGN_DRIFT per v3 policy.",binddrift_review_m3_stable
5fb86ab05279e99657c3896aed39fa6ebf523145363bcb285edf744d28085856,W-000001,latest-p018-v6.18-to-v6.19,341,LayoutFieldDrift,FieldDrift,queue_limits,60,5.9,"binddrift_current,binddrift_oracle_blind,binding_diff,no_impact_gate,rust_use",BENIGN_DRIFT,"C-side drift and Rust exposure exist for queue_limits, but wrapper evidence is broad/not exact and semantic impact is not established.",UNCLEAR,Broad-family wrapper evidence plus Rust contract evidence triggers UNCLEAR; direct C evidence is not required to be absent.,BENIGN_DRIFT,"Reviewer 1 BENIGN_DRIFT vs Reviewer 2 UNCLEAR falls in the broad-family wrapper/Rust-exposure calibration class; real context exists, but no direct same-contract wrapper oracle or semantic-drift rule is satisfied, so BENIGN_DRIFT per v3 policy.",binddrift_review_m3_stable
d8a8b6a3a16e833d8d47b8d4164dff971b6c69bc11ddb2d48d8385c6a002dac0,W-000016,latest-p013-v6.13-to-v6.14,342,LayoutFieldDrift,FieldDrift,queue_limits,61,5.8,"binddrift_current,binddrift_oracle_blind,binding_diff,no_impact_gate,no_ranking,rust_use",BENIGN_DRIFT,"C-side drift and Rust exposure exist for queue_limits, but wrapper evidence is broad/not exact and semantic impact is not established.",UNCLEAR,Broad-family wrapper evidence plus Rust contract evidence triggers UNCLEAR; direct C evidence is not required to be absent.,BENIGN_DRIFT,"Reviewer 1 BENIGN_DRIFT vs Reviewer 2 UNCLEAR falls in the broad-family wrapper/Rust-exposure calibration class; real context exists, but no direct same-contract wrapper oracle or semantic-drift rule is satisfied, so BENIGN_DRIFT per v3 policy.",binddrift_review_m3_stable
83d2a00a70509a59f69b3d3eee1ceadc52dfdf0b8d2121d70bd3e8467c587a5d,W-000005,latest-p015-v6.15-to-v6.16,343,LayoutFieldDrift,FieldDrift,queue_limits,62,5.8,"binddrift_current,binddrift_oracle_blind,binding_diff,no_impact_gate,no_ranking,rust_use",BENIGN_DRIFT,"C-side drift and Rust exposure exist for queue_limits, but wrapper evidence is broad/not exact and semantic impact is not established.",UNCLEAR,Broad-family wrapper evidence plus Rust contract evidence triggers UNCLEAR; direct C evidence is not required to be absent.,BENIGN_DRIFT,"Reviewer 1 BENIGN_DRIFT vs Reviewer 2 UNCLEAR falls in the broad-family wrapper/Rust-exposure calibration class; real context exists, but no direct same-contract wrapper oracle or semantic-drift rule is satisfied, so BENIGN_DRIFT per v3 policy.",binddrift_review_m3_stable
6c81911bd7f34f5f8dbe99f4ebfc2abc21565486bb9115dc31ac4a9cc0cee234,W-000010,latest-p016-v6.16-to-v6.17,344,LayoutFieldDrift,FieldDrift,queue_limits,63,5.8,"binddrift_current,binddrift_oracle_blind,binding_diff,no_impact_gate,random,rust_use",BENIGN_DRIFT,"C-side drift and Rust exposure exist for queue_limits, but wrapper evidence is broad/not exact and semantic impact is not established.",UNCLEAR,Broad-family wrapper evidence plus Rust contract evidence triggers UNCLEAR; direct C evidence is not required to be absent.,BENIGN_DRIFT,"Reviewer 1 BENIGN_DRIFT vs Reviewer 2 UNCLEAR falls in the broad-family wrapper/Rust-exposure calibration class; real context exists, but no direct same-contract wrapper oracle or semantic-drift rule is satisfied, so BENIGN_DRIFT per v3 policy.",binddrift_review_m3_stable
015e28f63fcd1525dedaa392e73278a8de6d06699b9ef77911ed729a53b54f2c,W-000036,latest-p012-v6.12-to-v6.13,345,LayoutFieldDrift,FieldDrift,queue_limits,64,5.8,"binddrift_current,binddrift_oracle_blind,binding_diff,no_impact_gate,no_ranking,rust_use",BENIGN_DRIFT,"C-side drift and Rust exposure exist for queue_limits, but wrapper evidence is broad/not exact and semantic impact is not established.",UNCLEAR,Broad-family wrapper evidence plus Rust contract evidence triggers UNCLEAR; direct C evidence is not required to be absent.,BENIGN_DRIFT,"Reviewer 1 BENIGN_DRIFT vs Reviewer 2 UNCLEAR falls in the broad-family wrapper/Rust-exposure calibration class; real context exists, but no direct same-contract wrapper oracle or semantic-drift rule is satisfied, so BENIGN_DRIFT per v3 policy.",binddrift_review_m3_stable
58a01dd294eb2ff57be67b6378972edf712bcfbdeac81adb6aafe51503486784,W-000014,latest-p013-v6.13-to-v6.14,346,LayoutFieldDrift,FieldDrift,pci_dev,105,-5.95,"binddrift_current,binding_diff,no_impact_gate,no_ranking,rust_use",BENIGN_DRIFT,"C-side drift and Rust exposure exist for pci_dev, but wrapper evidence is broad/not exact and semantic impact is not established.",UNCLEAR,Broad-family wrapper evidence plus Rust contract evidence triggers UNCLEAR; direct C evidence is not required to be absent.,BENIGN_DRIFT,"Reviewer 1 BENIGN_DRIFT vs Reviewer 2 UNCLEAR falls in the broad-family wrapper/Rust-exposure calibration class; real context exists, but no direct same-contract wrapper oracle or semantic-drift rule is satisfied, so BENIGN_DRIFT per v3 policy.",binddrift_review_m3_stable
09fa197ba12caadb48fb6742d5bd6a0dca13c1b9db7283b393b80d56ae0f13c9,W-000015,latest-p013-v6.13-to-v6.14,347,LayoutFieldDrift,FieldDrift,platform_device,106,-5.95,"binddrift_current,binding_diff,no_impact_gate,no_ranking,random,rust_use",BENIGN_DRIFT,"C-side drift and Rust exposure exist for platform_device, but wrapper evidence is broad/not exact and semantic impact is not established.",UNCLEAR,Broad-family wrapper evidence plus Rust contract evidence triggers UNCLEAR; direct C evidence is not required to be absent.,BENIGN_DRIFT,"Reviewer 1 BENIGN_DRIFT vs Reviewer 2 UNCLEAR falls in the broad-family wrapper/Rust-exposure calibration class; real context exists, but no direct same-contract wrapper oracle or semantic-drift rule is satisfied, so BENIGN_DRIFT per v3 policy.",binddrift_review_m3_stable
