sample_id,extractor_name,version,audit_pair_id,file,line,symbol,extracted_fact,raw_context,control_label,control_category,reviewer1_label,reviewer1_provenance,reviewer2_label,reviewer2_provenance,adjudicated_label,adjudication_provenance,error_category,notes
c_functions-1281,c_functions,v6.1,latest-p001-v6.1-to-v6.2,.binddrift/worktrees/v6.1/include/linux/slab.h,463,kfree_bulk,"{""c_symbol"": ""kfree_bulk"", ""definition_file"": "".binddrift/worktrees/v6.1/include/linux/slab.h"", ""header_file"": "".binddrift/worktrees/v6.1/include/linux/slab.h"", ""line"": 463, ""params"": ""[\""size_t size\"", \""void **p\""]"", ""return_type"": ""static __always_inline void"", ""version_id"": ""v6.1""}","[""size_t size"", ""void **p""]",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
promoted_warning_evidence-106,promoted_warning_evidence,v6.3,latest-p002-v6.2-to-v6.3,.binddrift/worktrees/v6.3/rust/kernel/sync/arc.rs,254,refcount_dec_and_test,"{""c_evidence_level"": ""binding_only"", ""evidence_location"": {""file"": "".binddrift/worktrees/v6.3/rust/kernel/sync/arc.rs"", ""line"": ""254"", ""source"": ""evidence""}, ""pair_id"": ""latest-p002-v6.2-to-v6.3"", ""promotion_reasons"": [""direct_binding_use"", ""has_safety_comment"", ""oracle_hit""], ""rust_impact_level"": ""oracle_confirmed"", ""type"": ""SignatureDrift"", ""warning_id"": ""W-000002"", ""warning_uid"": ""ad908c1d2df73ca695ab4d6abac4f76baf4bb83d06cbe482ce3121d0bb20f74b""}","{""c_side"": {""new"": ""added"", ""new_version"": ""v6.3"", ""old"": ""absent"", ""old_version"": ""v6.2"", ""symbol"": ""refcount_dec_and_test""}, ""rust_side_keys"": [""exposure"", ""oracle_hits"", ""safety_comments"", ""uses"", ""weak_lifetime_facts""]}",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
promoted_warning_evidence-107,promoted_warning_evidence,v6.14,latest-p013-v6.13-to-v6.14,.binddrift/worktrees/v6.14/rust/kernel/devres.rs,116,devm_add_action,"{""c_evidence_level"": ""binding_only"", ""evidence_location"": {""file"": "".binddrift/worktrees/v6.14/rust/kernel/devres.rs"", ""line"": ""116"", ""source"": ""evidence""}, ""pair_id"": ""latest-p013-v6.13-to-v6.14"", ""promotion_reasons"": [""direct_binding_use"", ""has_safety_comment"", ""oracle_hit""], ""rust_impact_level"": ""oracle_confirmed"", ""type"": ""SignatureDrift"", ""warning_id"": ""W-000001"", ""warning_uid"": ""d17b4b785cc4f5c69ab603a4ae7c45cc11eca7e2e37457a72298a48876dfb92c""}","{""c_side"": {""new"": ""added"", ""new_version"": ""v6.14"", ""old"": ""absent"", ""old_version"": ""v6.13"", ""symbol"": ""devm_add_action""}, ""rust_side_keys"": [""exposure"", ""oracle_hits"", ""safety_comments"", ""uses"", ""weak_lifetime_facts""]}",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
promoted_warning_evidence-108,promoted_warning_evidence,HEAD_9207d47f966b,latest-p020-v7.0-to-HEAD_9207d47f966b,.binddrift/worktrees/HEAD_9207d47f966b/rust/kernel/gpu/buddy.rs,342,gpu_buddy_init,"{""c_evidence_level"": ""binding_only"", ""evidence_location"": {""file"": "".binddrift/worktrees/HEAD_9207d47f966b/rust/kernel/gpu/buddy.rs"", ""line"": ""342"", ""source"": ""evidence""}, ""pair_id"": ""latest-p020-v7.0-to-HEAD_9207d47f966b"", ""promotion_reasons"": [""direct_binding_use"", ""has_safety_comment"", ""has_error_mapping"", ""oracle_hit""], ""rust_impact_level"": ""oracle_confirmed"", ""type"": ""SignatureDrift"", ""warning_id"": ""W-000008"", ""warning_uid"": ""b0d1fb6b6f2efc82a7834853525b8eae24308bc410ce6edbef44640dcc87dfbe""}","{""c_side"": {""new"": ""added"", ""new_version"": ""HEAD_9207d47f966b"", ""old"": ""absent"", ""old_version"": ""v7.0"", ""symbol"": ""gpu_buddy_init""}, ""rust_side_keys"": [""error_mappings"", ""exposure"", ""oracle_hits"", ""safety_comments"", ""uses"", ""weak_lifetime_facts""]}",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
promoted_warning_evidence-109,promoted_warning_evidence,v6.8,latest-p007-v6.7-to-v6.8,rust/kernel/firmware.rs,,device,"{""c_evidence_level"": ""binding_only"", ""evidence_location"": {""file"": ""rust/kernel/firmware.rs"", ""line"": """", ""source"": ""changed_files""}, ""pair_id"": ""latest-p007-v6.7-to-v6.8"", ""promotion_reasons"": [""oracle_hit""], ""rust_impact_level"": ""oracle_confirmed"", ""type"": ""FieldDrift"", ""warning_id"": ""W-000007"", ""warning_uid"": ""008d4bc1dd6309371bfe398912473c623667c2161a158acd2ca12ffac9fa5b24""}","{""c_side"": {""new"": [{""name"": ""kobj"", ""type"": ""kobject""}, {""name"": ""parent"", ""type"": ""*mut device""}, {""name"": ""p"", ""type"": ""*mut device_private""}, {""name"": ""init_name"", ""type"": ""*const core::ffi::c_char""}, {""name"": ""type_"", ""type"": ""*const device_type""}, {""name"": ""bus"", ""type"": ""*const bus_type""}, {""name"": ""driver"", ""type"": ""*mut device_driver""}, {""name"": ""platform_data"", ""type"": ""*mut core::ffi::c_void""}, {""name"": ""driver_data"", ""type"": ""*mut core::ffi::c_void""}, {""name"": ""mutex"", ""type"": ""mutex""}, {""name"": ""links"", ""type"": ""dev_links_info""}, {""name"": ""power"", ""type"": ""dev_pm_info""}, {""name"": ""pm_domain"", ""type"": ""*mut dev_pm_domain""}, {""name"": ""msi"", ""type"": ""dev_msi_info""}, {""name"": ""dma_ops"", ""type"": ""*mut dma_map_ops""}, {""name"": ""dma_mask"", ""type"": ""*mut u64_""}, {""name"": ""coherent_dma_mask"", ""type"": ""u64_""}, {""name"": ""bus_dma_limit"", ""type"": ""u64_""}, {""name"": ""dma_range_map"", ""type"": ""*mut bus_dma_region""}, {""name"": ""dma_parms"", ""type"": ""*mut device_dma_parameters""}, {""name"": ""dma_pools"", ""type"": ""list_head""}, {""name"": ""dma_io_tlb_mem"", ""type"": ""*mut io_tlb_mem""}, {""name"": ""archdata"", ""type"": ""dev_archdata""}, {""name"": ""of_node"", ""type"": ""*mut device_node""}, {""name"": ""fwnode"", ""type"": ""*mut fwnode_handle""}, {""name"": ""numa_node"", ""type"": ""core::ffi::c_int""}, {""name"": ""devt"", ""type"": ""dev_t""}, {""name"": ""id"", ""type"": ""u32_""}, {""name"": ""devres_lock"", ""type"": ""spinlock_t""}, {""name"": ""devres_head"", ""type"": ""list_head""}, {""name"": ""class"", ""type"": ""*const class""}, {""name"": ""groups"", ""type"": ""*mut *const attribute_group""}, {""name"": ""release"", ""type"": ""::core::option::Option<unsafe extern \""C\"" fn(dev: *mut device)>""}, {""name"": ""iommu_group"", ""type"": ""*mut iommu_group""}, {""name"": ""iommu"", ""type"": ""*mut dev_iommu""}, {""name"": ""physical_location"", ""type"": ""*mut device_physical_location""}, {""name"": ""removable"", ""type"": ""device_removable""}, {""name"": ""_bitfield_align_1"", ""type"": ""[u8; 0]""}, {""name"": ""_bitfield_1"", ""type"": ""__BindgenBitfieldUnit<[u8; 1usize]>""}, {""name"": ""__bindgen_padding_0"", ""type"": ""[u8; 3usize]""}], ""new_version"": ""v6.8"", ""old"": [], ""old_version"": ""v6.7"", ""symbol"": ""device""}, ""rust_side_keys"": [""exposure"", ""oracle_hits""]}",NEGATIVE_CONTROL,FILE_LEVEL_ORACLE_ONLY_CONTEXT,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:FILE_LEVEL_ORACLE_ONLY_CONTEXT; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
promoted_warning_evidence-110,promoted_warning_evidence,v6.11,latest-p010-v6.10-to-v6.11,.binddrift/worktrees/v6.11/rust/kernel/firmware.rs,28,firmware_request_nowarn,"{""c_evidence_level"": ""binding_only"", ""evidence_location"": {""file"": "".binddrift/worktrees/v6.11/rust/kernel/firmware.rs"", ""line"": ""28"", ""source"": ""evidence""}, ""pair_id"": ""latest-p010-v6.10-to-v6.11"", ""promotion_reasons"": [""has_safety_comment"", ""oracle_hit""], ""rust_impact_level"": ""oracle_confirmed"", ""type"": ""SignatureDrift"", ""warning_id"": ""W-000005"", ""warning_uid"": ""25643bdc317201099f3996929534e461a5e3b66bab025ea361e57a28b7349365""}","{""c_side"": {""new"": ""added"", ""new_version"": ""v6.11"", ""old"": ""absent"", ""old_version"": ""v6.10"", ""symbol"": ""firmware_request_nowarn""}, ""rust_side_keys"": [""exposure"", ""oracle_hits"", ""safety_comments"", ""uses""]}",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
promoted_warning_evidence-111,promoted_warning_evidence,v6.13,latest-p012-v6.12-to-v6.13,.binddrift/worktrees/v6.13/rust/kernel/firmware.rs,20,request_firmware,"{""c_evidence_level"": ""binding_only"", ""evidence_location"": {""file"": "".binddrift/worktrees/v6.13/rust/kernel/firmware.rs"", ""line"": ""20"", ""source"": ""evidence""}, ""pair_id"": ""latest-p012-v6.12-to-v6.13"", ""promotion_reasons"": [""oracle_hit""], ""rust_impact_level"": ""oracle_confirmed"", ""type"": ""SignatureDrift"", ""warning_id"": ""W-000027"", ""warning_uid"": ""6803125ff872e3227a67019fc0446a5276e1b50887f3faeb4dc615d4a17e9104""}","{""c_side"": {""new"": {""params"": [{""name"": ""fw"", ""type"": ""*mut *const firmware""}, {""name"": ""name"", ""type"": ""*const ffi::c_char""}, {""name"": ""device"", ""type"": ""*mut device""}], ""return_type"": ""ffi::c_int""}, ""new_version"": ""v6.13"", ""old"": {""params"": [{""name"": ""fw"", ""type"": ""*mut *const firmware""}, {""name"": ""name"", ""type"": ""*const core::ffi::c_char""}, {""name"": ""device"", ""type"": ""*mut device""}], ""return_type"": ""core::ffi::c_int""}, ""old_version"": ""v6.12"", ""symbol"": ""request_firmware""}, ""rust_side_keys"": [""exposure"", ""oracle_hits"", ""uses""]}",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
promoted_warning_evidence-112,promoted_warning_evidence,v6.14,latest-p013-v6.13-to-v6.14,.binddrift/worktrees/v6.14/rust/kernel/platform.rs,67,platform_set_drvdata,"{""c_evidence_level"": ""binding_only"", ""evidence_location"": {""file"": "".binddrift/worktrees/v6.14/rust/kernel/platform.rs"", ""line"": ""67"", ""source"": ""evidence""}, ""pair_id"": ""latest-p013-v6.13-to-v6.14"", ""promotion_reasons"": [""direct_binding_use"", ""has_safety_comment"", ""oracle_hit""], ""rust_impact_level"": ""oracle_confirmed"", ""type"": ""SignatureDrift"", ""warning_id"": ""W-000013"", ""warning_uid"": ""cf5cdf789fe1652aa879caa9631a946ab8ca6230c05c642a1c2fc5942e01c4f6""}","{""c_side"": {""new"": ""added"", ""new_version"": ""v6.14"", ""old"": ""absent"", ""old_version"": ""v6.13"", ""symbol"": ""platform_set_drvdata""}, ""rust_side_keys"": [""exposure"", ""oracle_hits"", ""safety_comments"", ""uses""]}",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
promoted_warning_evidence-113,promoted_warning_evidence,v6.13,latest-p012-v6.12-to-v6.13,.binddrift/worktrees/v6.13/rust/kernel/task.rs,368,from_kuid,"{""c_evidence_level"": ""binding_only"", ""evidence_location"": {""file"": "".binddrift/worktrees/v6.13/rust/kernel/task.rs"", ""line"": ""368"", ""source"": ""evidence""}, ""pair_id"": ""latest-p012-v6.12-to-v6.13"", ""promotion_reasons"": [""direct_binding_use"", ""exposes_safe_api"", ""oracle_hit""], ""rust_impact_level"": ""oracle_confirmed"", ""type"": ""SignatureDrift"", ""warning_id"": ""W-000021"", ""warning_uid"": ""6a9ea986553f70b718f61f749cfdc6fd45694a3a8c0349b0c08d09b7c00c7428""}","{""c_side"": {""new"": ""added"", ""new_version"": ""v6.13"", ""old"": ""absent"", ""old_version"": ""v6.12"", ""symbol"": ""from_kuid""}, ""rust_side_keys"": [""exposure"", ""oracle_hits"", ""safe_apis"", ""uses""]}",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
promoted_warning_evidence-114,promoted_warning_evidence,v6.13,latest-p012-v6.12-to-v6.13,.binddrift/worktrees/v6.13/rust/kernel/task.rs,375,uid_eq,"{""c_evidence_level"": ""binding_only"", ""evidence_location"": {""file"": "".binddrift/worktrees/v6.13/rust/kernel/task.rs"", ""line"": ""375"", ""source"": ""evidence""}, ""pair_id"": ""latest-p012-v6.12-to-v6.13"", ""promotion_reasons"": [""direct_binding_use"", ""has_safety_comment"", ""oracle_hit""], ""rust_impact_level"": ""oracle_confirmed"", ""type"": ""SignatureDrift"", ""warning_id"": ""W-000032"", ""warning_uid"": ""02996138974f9ce5769e2249b279724d50ee85d311c50284a932aa5bf9e302b4""}","{""c_side"": {""new"": ""added"", ""new_version"": ""v6.13"", ""old"": ""absent"", ""old_version"": ""v6.12"", ""symbol"": ""uid_eq""}, ""rust_side_keys"": [""exposure"", ""oracle_hits"", ""safety_comments"", ""uses""]}",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
promoted_warning_evidence-115,promoted_warning_evidence,HEAD_9207d47f966b,latest-p020-v7.0-to-HEAD_9207d47f966b,.binddrift/worktrees/HEAD_9207d47f966b/rust/kernel/gpu/buddy.rs,367,gpu_buddy_fini,"{""c_evidence_level"": ""binding_only"", ""evidence_location"": {""file"": "".binddrift/worktrees/HEAD_9207d47f966b/rust/kernel/gpu/buddy.rs"", ""line"": ""367"", ""source"": ""evidence""}, ""pair_id"": ""latest-p020-v7.0-to-HEAD_9207d47f966b"", ""promotion_reasons"": [""direct_binding_use"", ""has_safety_comment"", ""oracle_hit""], ""rust_impact_level"": ""oracle_confirmed"", ""type"": ""SignatureDrift"", ""warning_id"": ""W-000006"", ""warning_uid"": ""08f69ebff8fc107e15e0ce082da443dc3a76210789829907d2ba8dc6ab416c97""}","{""c_side"": {""new"": ""added"", ""new_version"": ""HEAD_9207d47f966b"", ""old"": ""absent"", ""old_version"": ""v7.0"", ""symbol"": ""gpu_buddy_fini""}, ""rust_side_keys"": [""exposure"", ""oracle_hits"", ""safety_comments"", ""uses"", ""weak_lifetime_facts""]}",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
promoted_warning_evidence-116,promoted_warning_evidence,v6.13,latest-p012-v6.12-to-v6.13,MAINTAINERS,,_find_last_bit,"{""c_evidence_level"": ""binding_only"", ""evidence_location"": {""file"": ""MAINTAINERS"", ""line"": """", ""source"": ""changed_files""}, ""pair_id"": ""latest-p012-v6.12-to-v6.13"", ""promotion_reasons"": [""oracle_hit""], ""rust_impact_level"": ""oracle_confirmed"", ""type"": ""SignatureDrift"", ""warning_id"": ""W-000006"", ""warning_uid"": ""1546bc7403b2d695ee82149b961ba63c1426a5e3dd284a0d9077bc52adf36e72""}","{""c_side"": {""new"": {""params"": [{""name"": ""addr"", ""type"": ""*const ffi::c_ulong""}, {""name"": ""size"", ""type"": ""ffi::c_ulong""}], ""return_type"": ""ffi::c_ulong""}, ""new_version"": ""v6.13"", ""old"": {""params"": [{""name"": ""addr"", ""type"": ""*const core::ffi::c_ulong""}, {""name"": ""size"", ""type"": ""core::ffi::c_ulong""}], ""return_type"": ""core::ffi::c_ulong""}, ""old_version"": ""v6.12"", ""symbol"": ""_find_last_bit""}, ""rust_side_keys"": [""exposure"", ""oracle_hits""]}",NEGATIVE_CONTROL,FILE_LEVEL_ORACLE_ONLY_CONTEXT,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:FILE_LEVEL_ORACLE_ONLY_CONTEXT; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
promoted_warning_evidence-117,promoted_warning_evidence,HEAD_9207d47f966b,latest-p020-v7.0-to-HEAD_9207d47f966b,.binddrift/worktrees/HEAD_9207d47f966b/rust/kernel/gpu/buddy.rs,537,gpu_buddy_free_list,"{""c_evidence_level"": ""binding_only"", ""evidence_location"": {""file"": "".binddrift/worktrees/HEAD_9207d47f966b/rust/kernel/gpu/buddy.rs"", ""line"": ""537"", ""source"": ""evidence""}, ""pair_id"": ""latest-p020-v7.0-to-HEAD_9207d47f966b"", ""promotion_reasons"": [""direct_binding_use"", ""has_safety_comment"", ""oracle_hit""], ""rust_impact_level"": ""oracle_confirmed"", ""type"": ""SignatureDrift"", ""warning_id"": ""W-000007"", ""warning_uid"": ""4429b9f68320443b4083f3e7613aac8d9bd743aa50e186cb92751c5237f575ae""}","{""c_side"": {""new"": ""added"", ""new_version"": ""HEAD_9207d47f966b"", ""old"": ""absent"", ""old_version"": ""v7.0"", ""symbol"": ""gpu_buddy_free_list""}, ""rust_side_keys"": [""exposure"", ""oracle_hits"", ""safety_comments"", ""uses"", ""weak_lifetime_facts""]}",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
promoted_warning_evidence-118,promoted_warning_evidence,v6.13,latest-p012-v6.12-to-v6.13,MAINTAINERS,,_find_next_bit,"{""c_evidence_level"": ""binding_only"", ""evidence_location"": {""file"": ""MAINTAINERS"", ""line"": """", ""source"": ""changed_files""}, ""pair_id"": ""latest-p012-v6.12-to-v6.13"", ""promotion_reasons"": [""oracle_hit""], ""rust_impact_level"": ""oracle_confirmed"", ""type"": ""SignatureDrift"", ""warning_id"": ""W-000007"", ""warning_uid"": ""58210dc814875f913fa841577c3e8ea6c39ef2448c7a52fd32b63a2e19151881""}","{""c_side"": {""new"": {""params"": [{""name"": ""addr1"", ""type"": ""*const ffi::c_ulong""}, {""name"": ""nbits"", ""type"": ""ffi::c_ulong""}, {""name"": ""start"", ""type"": ""ffi::c_ulong""}], ""return_type"": ""ffi::c_ulong""}, ""new_version"": ""v6.13"", ""old"": {""params"": [{""name"": ""addr1"", ""type"": ""*const core::ffi::c_ulong""}, {""name"": ""nbits"", ""type"": ""core::ffi::c_ulong""}, {""name"": ""start"", ""type"": ""core::ffi::c_ulong""}], ""return_type"": ""core::ffi::c_ulong""}, ""old_version"": ""v6.12"", ""symbol"": ""_find_next_bit""}, ""rust_side_keys"": [""exposure"", ""oracle_hits""]}",NEGATIVE_CONTROL,FILE_LEVEL_ORACLE_ONLY_CONTEXT,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:FILE_LEVEL_ORACLE_ONLY_CONTEXT; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
promoted_warning_evidence-119,promoted_warning_evidence,HEAD_9207d47f966b,latest-p020-v7.0-to-HEAD_9207d47f966b,.binddrift/worktrees/HEAD_9207d47f966b/rust/kernel/gpu/buddy.rs,569,gpu_buddy_block_order,"{""c_evidence_level"": ""binding_only"", ""evidence_location"": {""file"": "".binddrift/worktrees/HEAD_9207d47f966b/rust/kernel/gpu/buddy.rs"", ""line"": ""569"", ""source"": ""evidence""}, ""pair_id"": ""latest-p020-v7.0-to-HEAD_9207d47f966b"", ""promotion_reasons"": [""direct_binding_use"", ""has_safety_comment"", ""oracle_hit""], ""rust_impact_level"": ""oracle_confirmed"", ""type"": ""SignatureDrift"", ""warning_id"": ""W-000005"", ""warning_uid"": ""72d45586384391741569440d9bb104ae62ca9b5c5288d38d162f17e513f5c3f7""}","{""c_side"": {""new"": ""added"", ""new_version"": ""HEAD_9207d47f966b"", ""old"": ""absent"", ""old_version"": ""v7.0"", ""symbol"": ""gpu_buddy_block_order""}, ""rust_side_keys"": [""exposure"", ""oracle_hits"", ""safety_comments"", ""uses""]}",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
promoted_warning_evidence-120,promoted_warning_evidence,v6.13,latest-p012-v6.12-to-v6.13,MAINTAINERS,,_find_next_zero_bit,"{""c_evidence_level"": ""binding_only"", ""evidence_location"": {""file"": ""MAINTAINERS"", ""line"": """", ""source"": ""changed_files""}, ""pair_id"": ""latest-p012-v6.12-to-v6.13"", ""promotion_reasons"": [""oracle_hit""], ""rust_impact_level"": ""oracle_confirmed"", ""type"": ""SignatureDrift"", ""warning_id"": ""W-000008"", ""warning_uid"": ""88d7c9fa477cf260b0017e4eb2c00100869a366d14364632a238723df55ee3fb""}","{""c_side"": {""new"": {""params"": [{""name"": ""addr"", ""type"": ""*const ffi::c_ulong""}, {""name"": ""nbits"", ""type"": ""ffi::c_ulong""}, {""name"": ""start"", ""type"": ""ffi::c_ulong""}], ""return_type"": ""ffi::c_ulong""}, ""new_version"": ""v6.13"", ""old"": {""params"": [{""name"": ""addr"", ""type"": ""*const core::ffi::c_ulong""}, {""name"": ""nbits"", ""type"": ""core::ffi::c_ulong""}, {""name"": ""start"", ""type"": ""core::ffi::c_ulong""}], ""return_type"": ""core::ffi::c_ulong""}, ""old_version"": ""v6.12"", ""symbol"": ""_find_next_zero_bit""}, ""rust_side_keys"": [""exposure"", ""oracle_hits""]}",NEGATIVE_CONTROL,FILE_LEVEL_ORACLE_ONLY_CONTEXT,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:FILE_LEVEL_ORACLE_ONLY_CONTEXT; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
promoted_warning_evidence-121,promoted_warning_evidence,v6.13,latest-p012-v6.12-to-v6.13,MAINTAINERS,,bitmap_free,"{""c_evidence_level"": ""binding_only"", ""evidence_location"": {""file"": ""MAINTAINERS"", ""line"": """", ""source"": ""changed_files""}, ""pair_id"": ""latest-p012-v6.12-to-v6.13"", ""promotion_reasons"": [""oracle_hit""], ""rust_impact_level"": ""oracle_confirmed"", ""type"": ""SignatureDrift"", ""warning_id"": ""W-000009"", ""warning_uid"": ""a86174671991035fdb0fa8c7c8ed70a477aceabe75ed091cc9c6b1a6696c5270""}","{""c_side"": {""new"": {""params"": [{""name"": ""bitmap"", ""type"": ""*const ffi::c_ulong""}], ""return_type"": ""()""}, ""new_version"": ""v6.13"", ""old"": {""params"": [{""name"": ""bitmap"", ""type"": ""*const core::ffi::c_ulong""}], ""return_type"": ""()""}, ""old_version"": ""v6.12"", ""symbol"": ""bitmap_free""}, ""rust_side_keys"": [""exposure"", ""oracle_hits""]}",NEGATIVE_CONTROL,FILE_LEVEL_ORACLE_ONLY_CONTEXT,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:FILE_LEVEL_ORACLE_ONLY_CONTEXT; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
promoted_warning_evidence-122,promoted_warning_evidence,v6.13,latest-p012-v6.12-to-v6.13,MAINTAINERS,,bitmap_zalloc,"{""c_evidence_level"": ""binding_only"", ""evidence_location"": {""file"": ""MAINTAINERS"", ""line"": """", ""source"": ""changed_files""}, ""pair_id"": ""latest-p012-v6.12-to-v6.13"", ""promotion_reasons"": [""oracle_hit""], ""rust_impact_level"": ""oracle_confirmed"", ""type"": ""SignatureDrift"", ""warning_id"": ""W-000010"", ""warning_uid"": ""aa448c37dbb9cff693d49d79483bf4044365ae1fa3f92ca03135bd1a790a1f27""}","{""c_side"": {""new"": {""params"": [{""name"": ""nbits"", ""type"": ""ffi::c_uint""}, {""name"": ""flags"", ""type"": ""gfp_t""}], ""return_type"": ""*mut ffi::c_ulong""}, ""new_version"": ""v6.13"", ""old"": {""params"": [{""name"": ""nbits"", ""type"": ""core::ffi::c_uint""}, {""name"": ""flags"", ""type"": ""gfp_t""}], ""return_type"": ""*mut core::ffi::c_ulong""}, ""old_version"": ""v6.12"", ""symbol"": ""bitmap_zalloc""}, ""rust_side_keys"": [""exposure"", ""oracle_hits""]}",NEGATIVE_CONTROL,FILE_LEVEL_ORACLE_ONLY_CONTEXT,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,"negative-control:FILE_LEVEL_ORACLE_ONLY_CONTEXT; adjudicated extractor fact is correct, but this row documents a boundary where the parser should not be treated as completeness evidence"
promoted_warning_evidence-123,promoted_warning_evidence,HEAD_9207d47f966b,latest-p020-v7.0-to-HEAD_9207d47f966b,.binddrift/worktrees/HEAD_9207d47f966b/rust/kernel/gpu/buddy.rs,563,gpu_buddy_block_offset,"{""c_evidence_level"": ""binding_only"", ""evidence_location"": {""file"": "".binddrift/worktrees/HEAD_9207d47f966b/rust/kernel/gpu/buddy.rs"", ""line"": ""563"", ""source"": ""evidence""}, ""pair_id"": ""latest-p020-v7.0-to-HEAD_9207d47f966b"", ""promotion_reasons"": [""direct_binding_use"", ""has_safety_comment"", ""oracle_hit""], ""rust_impact_level"": ""oracle_confirmed"", ""type"": ""SignatureDrift"", ""warning_id"": ""W-000004"", ""warning_uid"": ""aafa9fbe1168d4071fbb6468d2c21c4b7d345cdda43eeb2a2cca99796f875bec""}","{""c_side"": {""new"": ""added"", ""new_version"": ""HEAD_9207d47f966b"", ""old"": ""absent"", ""old_version"": ""v7.0"", ""symbol"": ""gpu_buddy_block_offset""}, ""rust_side_keys"": [""exposure"", ""oracle_hits"", ""safety_comments"", ""uses""]}",,,CORRECT,m7-extractor-audit-reviewer1-llm-assisted,CORRECT,m7-extractor-audit-reviewer2-llm-assisted,CORRECT,m7-extractor-audit-adjudicator-llm-assisted,,reviewed strict extractor fact against stored context; no extractor error found
