precision_id,extractor_name,source_table,version,file,line,symbol,extracted_fact,reviewer1_label,reviewer1_notes,reviewer2_label,reviewer2_notes,adjudicated_label,adjudication_notes,error_category
generated-binding-0248,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,17576,va_format,"{""_source_table"": ""binding_structs"", ""_symbol"": ""va_format"", ""align"": null, ""c_type"": ""va_format"", ""fields"": ""[{\""name\"": \""fmt\"", \""type\"": \""*const ffi::c_char\""}, {\""name\"": \""va\"", \""type\"": \""*mut va_list\""}]"", ""line"": 17576, ""rust_type"": ""va_format"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0249,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,17703,file_operations,"{""_source_table"": ""binding_structs"", ""_symbol"": ""file_operations"", ""align"": null, ""c_type"": ""file_operations"", ""fields"": ""[{\""name\"": \""owner\"", \""type\"": \""*mut module\""}, {\""name\"": \""fop_flags\"", \""type\"": \""fop_flags_t\""}, {\""name\"": \""llseek\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""read\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""write\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""read_iter\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""write_iter\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""iopoll\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""iterate_shared\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""poll\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""unlocked_ioctl\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""compat_ioctl\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""mmap\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""open\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""release\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""fsync\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""fasync\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""lock\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""get_unmapped_area\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""check_flags\"", \""type\"": \""::core::option::Option<unsafe extern \\\""C\\\"" fn(arg1: ffi::c_int) -> ffi::c_int>\""}, {\""name\"": \""flock\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""splice_write\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""splice_read\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""splice_eof\"", \""type\"": \""::core::option::Option<unsafe extern \\\""C\\\"" fn(file: *mut file)>\""}, {\""name\"": \""setlease\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""fallocate\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""show_fdinfo\"", \""type\"": \""::core::option::Option<unsafe extern \\\""C\\\"" fn(m: *mut seq_file\""}, {\""name\"": \""copy_file_range\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""remap_file_range\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""fadvise\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""uring_cmd\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""uring_cmd_iopoll\"", \""type\"": \""::core::option::Option<\""}]"", ""line"": 17703, ""rust_type"": ""file_operations"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0250,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,17705,file_operations,"{""_source_table"": ""binding_structs"", ""_symbol"": ""file_operations"", ""align"": null, ""c_type"": ""file_operations"", ""fields"": ""[{\""name\"": \""owner\"", \""type\"": \""*mut module\""}, {\""name\"": \""fop_flags\"", \""type\"": \""fop_flags_t\""}, {\""name\"": \""llseek\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""read\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""write\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""read_iter\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""write_iter\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""iopoll\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""iterate_shared\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""poll\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""unlocked_ioctl\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""compat_ioctl\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""mmap\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""open\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""release\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""fsync\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""fasync\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""lock\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""get_unmapped_area\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""check_flags\"", \""type\"": \""::core::option::Option<unsafe extern \\\""C\\\"" fn(arg1: ffi::c_int) -> ffi::c_int>\""}, {\""name\"": \""flock\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""splice_write\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""splice_read\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""splice_eof\"", \""type\"": \""::core::option::Option<unsafe extern \\\""C\\\"" fn(file: *mut file)>\""}, {\""name\"": \""setlease\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""fallocate\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""show_fdinfo\"", \""type\"": \""::core::option::Option<unsafe extern \\\""C\\\"" fn(m: *mut seq_file\""}, {\""name\"": \""copy_file_range\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""remap_file_range\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""fadvise\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""uring_cmd\"", \""type\"": \""::core::option::Option<\""}, {\""name\"": \""uring_cmd_iopoll\"", \""type\"": \""::core::option::Option<\""}]"", ""line"": 17705, ""rust_type"": ""file_operations"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0251,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,17906,warn_args,"{""_source_table"": ""binding_structs"", ""_symbol"": ""warn_args"", ""align"": null, ""c_type"": ""warn_args"", ""fields"": ""[]"", ""line"": 17906, ""rust_type"": ""warn_args"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0252,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,17908,warn_args,"{""_source_table"": ""binding_structs"", ""_symbol"": ""warn_args"", ""align"": null, ""c_type"": ""warn_args"", ""fields"": ""[]"", ""line"": 17908, ""rust_type"": ""warn_args"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0253,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,17921,bug_entry,"{""_source_table"": ""binding_structs"", ""_symbol"": ""bug_entry"", ""align"": null, ""c_type"": ""bug_entry"", ""fields"": ""[{\""name\"": \""bug_addr_disp\"", \""type\"": \""ffi::c_int\""}, {\""name\"": \""format_disp\"", \""type\"": \""ffi::c_int\""}, {\""name\"": \""file_disp\"", \""type\"": \""ffi::c_int\""}, {\""name\"": \""line\"", \""type\"": \""ffi::c_ushort\""}, {\""name\"": \""flags\"", \""type\"": \""ffi::c_ushort\""}]"", ""line"": 17921, ""rust_type"": ""bug_entry"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0254,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,17923,bug_entry,"{""_source_table"": ""binding_structs"", ""_symbol"": ""bug_entry"", ""align"": null, ""c_type"": ""bug_entry"", ""fields"": ""[{\""name\"": \""bug_addr_disp\"", \""type\"": \""ffi::c_int\""}, {\""name\"": \""format_disp\"", \""type\"": \""ffi::c_int\""}, {\""name\"": \""file_disp\"", \""type\"": \""ffi::c_int\""}, {\""name\"": \""line\"", \""type\"": \""ffi::c_ushort\""}, {\""name\"": \""flags\"", \""type\"": \""ffi::c_ushort\""}]"", ""line"": 17923, ""rust_type"": ""bug_entry"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0255,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,17943,alt_instr,"{""_source_table"": ""binding_structs"", ""_symbol"": ""alt_instr"", ""align"": null, ""c_type"": ""alt_instr"", ""fields"": ""[{\""name\"": \""_bindgen_opaque_blob\"", \""type\"": \""[u8; 14usize]\""}]"", ""line"": 17943, ""rust_type"": ""alt_instr"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0256,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,17945,alt_instr,"{""_source_table"": ""binding_structs"", ""_symbol"": ""alt_instr"", ""align"": null, ""c_type"": ""alt_instr"", ""fields"": ""[{\""name\"": \""_bindgen_opaque_blob\"", \""type\"": \""[u8; 14usize]\""}]"", ""line"": 17945, ""rust_type"": ""alt_instr"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0257,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,17955,alt_instr__bindgen_ty_1__bindgen_ty_1,"{""_source_table"": ""binding_structs"", ""_symbol"": ""alt_instr__bindgen_ty_1__bindgen_ty_1"", ""align"": null, ""c_type"": ""alt_instr__bindgen_ty_1__bindgen_ty_1"", ""fields"": ""[{\""name\"": \""_bitfield_align_1\"", \""type\"": \""[u16; 0]\""}, {\""name\"": \""_bitfield_1\"", \""type\"": \""__BindgenBitfieldUnit<[u8; 4usize]>\""}]"", ""line"": 17955, ""rust_type"": ""alt_instr__bindgen_ty_1__bindgen_ty_1"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0258,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,17957,alt_instr__bindgen_ty_1__bindgen_ty_1,"{""_source_table"": ""binding_structs"", ""_symbol"": ""alt_instr__bindgen_ty_1__bindgen_ty_1"", ""align"": null, ""c_type"": ""alt_instr__bindgen_ty_1__bindgen_ty_1"", ""fields"": ""[{\""name\"": \""_bitfield_align_1\"", \""type\"": \""[u16; 0]\""}, {\""name\"": \""_bitfield_1\"", \""type\"": \""__BindgenBitfieldUnit<[u8; 4usize]>\""}]"", ""line"": 17957, ""rust_type"": ""alt_instr__bindgen_ty_1__bindgen_ty_1"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0259,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,18113,callthunk_sites,"{""_source_table"": ""binding_structs"", ""_symbol"": ""callthunk_sites"", ""align"": null, ""c_type"": ""callthunk_sites"", ""fields"": ""[{\""name\"": \""call_start\"", \""type\"": \""*mut s32\""}, {\""name\"": \""call_end\"", \""type\"": \""*mut s32\""}]"", ""line"": 18113, ""rust_type"": ""callthunk_sites"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0260,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,18115,callthunk_sites,"{""_source_table"": ""binding_structs"", ""_symbol"": ""callthunk_sites"", ""align"": null, ""c_type"": ""callthunk_sites"", ""fields"": ""[{\""name\"": \""call_start\"", \""type\"": \""*mut s32\""}, {\""name\"": \""call_end\"", \""type\"": \""*mut s32\""}]"", ""line"": 18115, ""rust_type"": ""callthunk_sites"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0261,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,18223,sysinfo,"{""_source_table"": ""binding_structs"", ""_symbol"": ""sysinfo"", ""align"": null, ""c_type"": ""sysinfo"", ""fields"": ""[{\""name\"": \""uptime\"", \""type\"": \""__kernel_long_t\""}, {\""name\"": \""loads\"", \""type\"": \""[__kernel_ulong_t; 3usize]\""}, {\""name\"": \""totalram\"", \""type\"": \""__kernel_ulong_t\""}, {\""name\"": \""freeram\"", \""type\"": \""__kernel_ulong_t\""}, {\""name\"": \""sharedram\"", \""type\"": \""__kernel_ulong_t\""}, {\""name\"": \""bufferram\"", \""type\"": \""__kernel_ulong_t\""}, {\""name\"": \""totalswap\"", \""type\"": \""__kernel_ulong_t\""}, {\""name\"": \""freeswap\"", \""type\"": \""__kernel_ulong_t\""}, {\""name\"": \""procs\"", \""type\"": \""__u16\""}, {\""name\"": \""pad\"", \""type\"": \""__u16\""}, {\""name\"": \""totalhigh\"", \""type\"": \""__kernel_ulong_t\""}, {\""name\"": \""freehigh\"", \""type\"": \""__kernel_ulong_t\""}, {\""name\"": \""mem_unit\"", \""type\"": \""__u32\""}, {\""name\"": \""_f\"", \""type\"": \""__IncompleteArrayField<ffi::c_char>\""}]"", ""line"": 18223, ""rust_type"": ""sysinfo"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0262,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,18225,sysinfo,"{""_source_table"": ""binding_structs"", ""_symbol"": ""sysinfo"", ""align"": null, ""c_type"": ""sysinfo"", ""fields"": ""[{\""name\"": \""uptime\"", \""type\"": \""__kernel_long_t\""}, {\""name\"": \""loads\"", \""type\"": \""[__kernel_ulong_t; 3usize]\""}, {\""name\"": \""totalram\"", \""type\"": \""__kernel_ulong_t\""}, {\""name\"": \""freeram\"", \""type\"": \""__kernel_ulong_t\""}, {\""name\"": \""sharedram\"", \""type\"": \""__kernel_ulong_t\""}, {\""name\"": \""bufferram\"", \""type\"": \""__kernel_ulong_t\""}, {\""name\"": \""totalswap\"", \""type\"": \""__kernel_ulong_t\""}, {\""name\"": \""freeswap\"", \""type\"": \""__kernel_ulong_t\""}, {\""name\"": \""procs\"", \""type\"": \""__u16\""}, {\""name\"": \""pad\"", \""type\"": \""__u16\""}, {\""name\"": \""totalhigh\"", \""type\"": \""__kernel_ulong_t\""}, {\""name\"": \""freehigh\"", \""type\"": \""__kernel_ulong_t\""}, {\""name\"": \""mem_unit\"", \""type\"": \""__u32\""}, {\""name\"": \""_f\"", \""type\"": \""__IncompleteArrayField<ffi::c_char>\""}]"", ""line"": 18225, ""rust_type"": ""sysinfo"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0263,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,18242,cacheline_padding,"{""_source_table"": ""binding_structs"", ""_symbol"": ""cacheline_padding"", ""align"": null, ""c_type"": ""cacheline_padding"", ""fields"": ""[{\""name\"": \""x\"", \""type\"": \""__IncompleteArrayField<ffi::c_char>\""}]"", ""line"": 18242, ""rust_type"": ""cacheline_padding"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0264,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,18244,cacheline_padding,"{""_source_table"": ""binding_structs"", ""_symbol"": ""cacheline_padding"", ""align"": null, ""c_type"": ""cacheline_padding"", ""fields"": ""[{\""name\"": \""x\"", \""type\"": \""__IncompleteArrayField<ffi::c_char>\""}]"", ""line"": 18244, ""rust_type"": ""cacheline_padding"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0265,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,18324,class_preempt_t,"{""_source_table"": ""binding_structs"", ""_symbol"": ""class_preempt_t"", ""align"": null, ""c_type"": ""class_preempt_t"", ""fields"": ""[{\""name\"": \""lock\"", \""type\"": \""*mut ffi::c_void\""}]"", ""line"": 18324, ""rust_type"": ""class_preempt_t"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0266,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,18326,class_preempt_t,"{""_source_table"": ""binding_structs"", ""_symbol"": ""class_preempt_t"", ""align"": null, ""c_type"": ""class_preempt_t"", ""fields"": ""[{\""name\"": \""lock\"", \""type\"": \""*mut ffi::c_void\""}]"", ""line"": 18326, ""rust_type"": ""class_preempt_t"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0267,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,18340,class_preempt_notrace_t,"{""_source_table"": ""binding_structs"", ""_symbol"": ""class_preempt_notrace_t"", ""align"": null, ""c_type"": ""class_preempt_notrace_t"", ""fields"": ""[{\""name\"": \""lock\"", \""type\"": \""*mut ffi::c_void\""}]"", ""line"": 18340, ""rust_type"": ""class_preempt_notrace_t"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0268,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,18342,class_preempt_notrace_t,"{""_source_table"": ""binding_structs"", ""_symbol"": ""class_preempt_notrace_t"", ""align"": null, ""c_type"": ""class_preempt_notrace_t"", ""fields"": ""[{\""name\"": \""lock\"", \""type\"": \""*mut ffi::c_void\""}]"", ""line"": 18342, ""rust_type"": ""class_preempt_notrace_t"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0269,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,18379,boot_params,"{""_source_table"": ""binding_structs"", ""_symbol"": ""boot_params"", ""align"": null, ""c_type"": ""boot_params"", ""fields"": ""[]"", ""line"": 18379, ""rust_type"": ""boot_params"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0270,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,18381,boot_params,"{""_source_table"": ""binding_structs"", ""_symbol"": ""boot_params"", ""align"": null, ""c_type"": ""boot_params"", ""fields"": ""[]"", ""line"": 18381, ""rust_type"": ""boot_params"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0271,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,18399,static_key,"{""_source_table"": ""binding_structs"", ""_symbol"": ""static_key"", ""align"": null, ""c_type"": ""static_key"", ""fields"": ""[{\""name\"": \""enabled\"", \""type\"": \""atomic_t\""}, {\""name\"": \""__bindgen_anon_1\"", \""type\"": \""static_key__bindgen_ty_1\""}]"", ""line"": 18399, ""rust_type"": ""static_key"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
generated-binding-0272,generated_binding_facts,generated_bindings,HEAD_6d35786de281,.binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs,18401,static_key,"{""_source_table"": ""binding_structs"", ""_symbol"": ""static_key"", ""align"": null, ""c_type"": ""static_key"", ""fields"": ""[{\""name\"": \""enabled\"", \""type\"": \""atomic_t\""}, {\""name\"": \""__bindgen_anon_1\"", \""type\"": \""static_key__bindgen_ty_1\""}]"", ""line"": 18401, ""rust_type"": ""static_key"", ""size"": null, ""source_file"": "".binddrift/build/HEAD_6d35786de281/rust/bindings/bindings_generated.rs"", ""version_id"": ""HEAD_6d35786de281""}",CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,independent precision review of extracted fact source context; rank/score/ranker blinded,CORRECT,adjudicated precision sample from extractor output; separate from recall gold labels,
