gold_id,extractor_name,gold_kind,source_table,version,audit_pair_id,file,line,symbol,expected_present,expected_fact,match_key,reviewer1_label,reviewer1_notes,reviewer2_label,reviewer2_notes,adjudicated_label,adjudication_notes
c_function_signatures-0025,c_function_signatures,function_signature,c_functions,v6.11,latest-p010-v6.10-to-v6.11,.binddrift/worktrees/v6.11/include/kunit/test.h,314,kunit_enabled,true,"{""file"": "".binddrift/worktrees/v6.11/include/kunit/test.h"", ""gold_kind"": ""function_signature"", ""line"": ""314"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""kunit_enabled"", ""header_file"": "".binddrift/worktrees/v6.11/include/kunit/test.h"", ""line"": 314, ""params"": ""[]"", ""return_type"": ""bool""}, ""source_table"": ""c_functions"", ""symbol"": ""kunit_enabled"", ""version"": ""v6.11""}",78b639420519e78f84993790faf0a57804dcb4e45c79e70b54bbcc3ba59ca9f4,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
c_function_signatures-0026,c_function_signatures,function_signature,c_functions,v6.12,latest-p011-v6.11-to-v6.12,.binddrift/worktrees/v6.12/include/linux/blk-mq.h,913,blk_mq_unquiesce_tagset,true,"{""file"": "".binddrift/worktrees/v6.12/include/linux/blk-mq.h"", ""gold_kind"": ""function_signature"", ""line"": ""913"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""blk_mq_unquiesce_tagset"", ""header_file"": "".binddrift/worktrees/v6.12/include/linux/blk-mq.h"", ""line"": 913, ""params"": ""[\""struct blk_mq_tag_set *set\""]"", ""return_type"": ""void""}, ""source_table"": ""c_functions"", ""symbol"": ""blk_mq_unquiesce_tagset"", ""version"": ""v6.12""}",2b36e31b18fa6b9207a24af22c176008f6b4b821cf17da20b3cb2c4fc3977634,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
c_function_signatures-0027,c_function_signatures,function_signature,c_functions,v6.13,latest-p012-v6.12-to-v6.13,.binddrift/worktrees/v6.13/include/kunit/test.h,326,kunit_test_case_num,true,"{""file"": "".binddrift/worktrees/v6.13/include/kunit/test.h"", ""gold_kind"": ""function_signature"", ""line"": ""326"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""kunit_test_case_num"", ""header_file"": "".binddrift/worktrees/v6.13/include/kunit/test.h"", ""line"": 326, ""params"": ""[\""struct kunit_suite *suite\"", \""struct kunit_case *test_case\""]"", ""return_type"": ""unsigned int""}, ""source_table"": ""c_functions"", ""symbol"": ""kunit_test_case_num"", ""version"": ""v6.13""}",652d295038b57d00dd0dabc860ad68ab5597ac5ec9a0c71d90ef791ddca79725,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
c_function_signatures-0028,c_function_signatures,function_signature,c_functions,v6.14,latest-p013-v6.13-to-v6.14,.binddrift/worktrees/v6.14/include/kunit/test.h,318,kunit_filter,true,"{""file"": "".binddrift/worktrees/v6.14/include/kunit/test.h"", ""gold_kind"": ""function_signature"", ""line"": ""318"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""kunit_filter"", ""header_file"": "".binddrift/worktrees/v6.14/include/kunit/test.h"", ""line"": 318, ""params"": ""[]"", ""return_type"": ""char *""}, ""source_table"": ""c_functions"", ""symbol"": ""kunit_filter"", ""version"": ""v6.14""}",c70fa57e57f0369eb55c839b900b528013dd4e52a71b903074185889593a6bda,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
c_function_signatures-0029,c_function_signatures,function_signature,c_functions,v6.15,latest-p014-v6.14-to-v6.15,.binddrift/worktrees/v6.15/include/kunit/test.h,350,kunit_run_all_tests,true,"{""file"": "".binddrift/worktrees/v6.15/include/kunit/test.h"", ""gold_kind"": ""function_signature"", ""line"": ""350"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""kunit_run_all_tests"", ""header_file"": "".binddrift/worktrees/v6.15/include/kunit/test.h"", ""line"": 350, ""params"": ""[]"", ""return_type"": ""int""}, ""source_table"": ""c_functions"", ""symbol"": ""kunit_run_all_tests"", ""version"": ""v6.15""}",efca5eed23a1192aa453eecc34ed6b2eb469787f756e91e21a970b6e872812b7,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
c_function_signatures-0030,c_function_signatures,function_signature,c_functions,v6.16,latest-p015-v6.15-to-v6.16,.binddrift/worktrees/v6.16/include/drm/drm_file.h,509,drm_print_memory_stats,true,"{""file"": "".binddrift/worktrees/v6.16/include/drm/drm_file.h"", ""gold_kind"": ""function_signature"", ""line"": ""509"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""drm_print_memory_stats"", ""header_file"": "".binddrift/worktrees/v6.16/include/drm/drm_file.h"", ""line"": 509, ""params"": ""[\""struct drm_printer *p\"", \""const struct drm_memory_stats *stats\"", \""enum drm_gem_object_status supported_status\"", \""const char *region\""]"", ""return_type"": ""void""}, ""source_table"": ""c_functions"", ""symbol"": ""drm_print_memory_stats"", ""version"": ""v6.16""}",e46b8b832774446e153d49f46d25b934e5eadff1baf901bc165f91ba3459887e,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
c_function_signatures-0031,c_function_signatures,function_signature,c_functions,v6.17,latest-p016-v6.16-to-v6.17,.binddrift/worktrees/v6.17/include/drm/drm_gem.h,488,drm_gem_private_object_fini,true,"{""file"": "".binddrift/worktrees/v6.17/include/drm/drm_gem.h"", ""gold_kind"": ""function_signature"", ""line"": ""488"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""drm_gem_private_object_fini"", ""header_file"": "".binddrift/worktrees/v6.17/include/drm/drm_gem.h"", ""line"": 488, ""params"": ""[\""struct drm_gem_object *obj\""]"", ""return_type"": ""void""}, ""source_table"": ""c_functions"", ""symbol"": ""drm_gem_private_object_fini"", ""version"": ""v6.17""}",2c615521b1b8524fb8c470eb1ea61b6b38606795743ed340a93bd443376530e0,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
c_function_signatures-0032,c_function_signatures,function_signature,c_functions,v6.18,latest-p017-v6.17-to-v6.18,.binddrift/worktrees/v6.18/include/drm/drm_drv.h,569,drm_firmware_drivers_only,true,"{""file"": "".binddrift/worktrees/v6.18/include/drm/drm_drv.h"", ""gold_kind"": ""function_signature"", ""line"": ""569"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""drm_firmware_drivers_only"", ""definition_file"": "".binddrift/worktrees/v6.18/include/drm/drm_drv.h"", ""header_file"": "".binddrift/worktrees/v6.18/include/drm/drm_drv.h"", ""line"": 569, ""params"": ""[]"", ""return_type"": ""static inline bool""}, ""source_table"": ""c_functions"", ""symbol"": ""drm_firmware_drivers_only"", ""version"": ""v6.18""}",7e37c0743a24e1c9fd8bd8ef81244d9a3c8fd4da60d52f90117fe9fd4937b0d5,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
c_function_signatures-0033,c_function_signatures,function_signature,c_functions,v6.19,latest-p018-v6.18-to-v6.19,.binddrift/worktrees/v6.19/drivers/base/base.h,266,device_links_unbind_consumers,true,"{""file"": "".binddrift/worktrees/v6.19/drivers/base/base.h"", ""gold_kind"": ""function_signature"", ""line"": ""266"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""device_links_unbind_consumers"", ""header_file"": "".binddrift/worktrees/v6.19/drivers/base/base.h"", ""line"": 266, ""params"": ""[\""struct device *dev\""]"", ""return_type"": ""void""}, ""source_table"": ""c_functions"", ""symbol"": ""device_links_unbind_consumers"", ""version"": ""v6.19""}",73238867515853a6e2634f3d451fc139f6234c676e1efdfe00e907e19309c344,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
c_function_signatures-0034,c_function_signatures,function_signature,c_functions,v6.2,latest-p001-v6.1-to-v6.2,.binddrift/worktrees/v6.2/include/linux/slab.h,418,__kmalloc_index,true,"{""file"": "".binddrift/worktrees/v6.2/include/linux/slab.h"", ""gold_kind"": ""function_signature"", ""line"": ""418"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""__kmalloc_index"", ""definition_file"": "".binddrift/worktrees/v6.2/include/linux/slab.h"", ""header_file"": "".binddrift/worktrees/v6.2/include/linux/slab.h"", ""line"": 418, ""params"": ""[\""size_t size\"", \""bool size_is_constant\""]"", ""return_type"": ""static __always_inline unsigned int""}, ""source_table"": ""c_functions"", ""symbol"": ""__kmalloc_index"", ""version"": ""v6.2""}",583ea99bf1b337738818dd32474fda6462ac082aacb84dd055d39d1ba985ebe8,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
c_function_signatures-0035,c_function_signatures,function_signature,c_functions,v6.3,latest-p002-v6.2-to-v6.3,.binddrift/worktrees/v6.3/include/linux/slab.h,211,kfree,true,"{""file"": "".binddrift/worktrees/v6.3/include/linux/slab.h"", ""gold_kind"": ""function_signature"", ""line"": ""211"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""kfree"", ""header_file"": "".binddrift/worktrees/v6.3/include/linux/slab.h"", ""line"": 211, ""params"": ""[\""const void *objp\""]"", ""return_type"": ""void""}, ""source_table"": ""c_functions"", ""symbol"": ""kfree"", ""version"": ""v6.3""}",605c43416522463d70d6124cec6d72d8e04de2a62d4f6298095f954dc5e856ba,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
c_function_signatures-0036,c_function_signatures,function_signature,c_functions,v6.4,latest-p003-v6.3-to-v6.4,.binddrift/worktrees/v6.4/include/linux/sched.h,1910,sched_setscheduler,true,"{""file"": "".binddrift/worktrees/v6.4/include/linux/sched.h"", ""gold_kind"": ""function_signature"", ""line"": ""1910"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""sched_setscheduler"", ""header_file"": "".binddrift/worktrees/v6.4/include/linux/sched.h"", ""line"": 1910, ""params"": ""[\""struct task_struct *\"", \""int\"", \""const struct sched_param *\""]"", ""return_type"": ""extern int""}, ""source_table"": ""c_functions"", ""symbol"": ""sched_setscheduler"", ""version"": ""v6.4""}",a6fb1eae9145b54e98b57e32351212f1416fce098466792082ef11f23b7d497c,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
c_function_signatures-0037,c_function_signatures,function_signature,c_functions,v6.5,latest-p004-v6.4-to-v6.5,.binddrift/worktrees/v6.5/include/linux/sched.h,1861,force_compatible_cpus_allowed_ptr,true,"{""file"": "".binddrift/worktrees/v6.5/include/linux/sched.h"", ""gold_kind"": ""function_signature"", ""line"": ""1861"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""force_compatible_cpus_allowed_ptr"", ""header_file"": "".binddrift/worktrees/v6.5/include/linux/sched.h"", ""line"": 1861, ""params"": ""[\""struct task_struct *p\""]"", ""return_type"": ""extern void""}, ""source_table"": ""c_functions"", ""symbol"": ""force_compatible_cpus_allowed_ptr"", ""version"": ""v6.5""}",a3b14e96637490a6a91ec29b65fe56b2917bb11e998e889661bef0a2e73b7d1c,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
c_function_signatures-0038,c_function_signatures,function_signature,c_functions,v6.6,latest-p005-v6.5-to-v6.6,.binddrift/worktrees/v6.6/include/linux/sched.h,303,schedule_timeout_idle,true,"{""file"": "".binddrift/worktrees/v6.6/include/linux/sched.h"", ""gold_kind"": ""function_signature"", ""line"": ""303"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""schedule_timeout_idle"", ""header_file"": "".binddrift/worktrees/v6.6/include/linux/sched.h"", ""line"": 303, ""params"": ""[\""long timeout\""]"", ""return_type"": ""extern long""}, ""source_table"": ""c_functions"", ""symbol"": ""schedule_timeout_idle"", ""version"": ""v6.6""}",d14f8ed7571f3654793a9c6cf499d65ac2ce8efd03f2c4fe17a03601c221b188,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
c_function_signatures-0039,c_function_signatures,function_signature,c_functions,v6.7,latest-p006-v6.6-to-v6.7,.binddrift/worktrees/v6.7/include/linux/sched.h,1649,task_ppid_nr_ns,true,"{""file"": "".binddrift/worktrees/v6.7/include/linux/sched.h"", ""gold_kind"": ""function_signature"", ""line"": ""1649"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""task_ppid_nr_ns"", ""definition_file"": "".binddrift/worktrees/v6.7/include/linux/sched.h"", ""header_file"": "".binddrift/worktrees/v6.7/include/linux/sched.h"", ""line"": 1649, ""params"": ""[\""const struct task_struct *tsk\"", \""struct pid_namespace *ns\""]"", ""return_type"": ""static inline pid_t""}, ""source_table"": ""c_functions"", ""symbol"": ""task_ppid_nr_ns"", ""version"": ""v6.7""}",322edc458052372a1c1dd749b8d92e7fa34608108f65d4a9a9f9c212b17f1698,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
c_function_signatures-0040,c_function_signatures,function_signature,c_functions,v6.8,latest-p007-v6.7-to-v6.8,.binddrift/worktrees/v6.8/include/linux/mdio.h,216,mdio_mii_ioctl,true,"{""file"": "".binddrift/worktrees/v6.8/include/linux/mdio.h"", ""gold_kind"": ""function_signature"", ""line"": ""216"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""mdio_mii_ioctl"", ""header_file"": "".binddrift/worktrees/v6.8/include/linux/mdio.h"", ""line"": 216, ""params"": ""[\""const struct mdio_if_info *mdio\"", \""struct mii_ioctl_data *mii_data\"", \""int cmd\""]"", ""return_type"": ""extern int""}, ""source_table"": ""c_functions"", ""symbol"": ""mdio_mii_ioctl"", ""version"": ""v6.8""}",ddd407afefd8886e2c7d76d955c5f4326e747fccfe1af6d7d8265c29e4df248f,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
c_function_signatures-0041,c_function_signatures,function_signature,c_functions,v6.9,latest-p008-v6.8-to-v6.9,.binddrift/worktrees/v6.9/include/linux/ethtool.h,967,ethtool_rx_flow_rule_create,true,"{""file"": "".binddrift/worktrees/v6.9/include/linux/ethtool.h"", ""gold_kind"": ""function_signature"", ""line"": ""967"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""ethtool_rx_flow_rule_create"", ""header_file"": "".binddrift/worktrees/v6.9/include/linux/ethtool.h"", ""line"": 967, ""params"": ""[\""const struct ethtool_rx_flow_spec_input *input\""]"", ""return_type"": ""struct ethtool_rx_flow_rule *""}, ""source_table"": ""c_functions"", ""symbol"": ""ethtool_rx_flow_rule_create"", ""version"": ""v6.9""}",fe98792234e6ca569d4057fd99580270faf8359a5c4ad9242e71fc9d70c9f096,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
c_function_signatures-0042,c_function_signatures,function_signature,c_functions,v7.0,latest-p019-v6.19-to-v7.0,.binddrift/worktrees/v7.0/drivers/base/base.h,291,devtmpfs_delete_node,true,"{""file"": "".binddrift/worktrees/v7.0/drivers/base/base.h"", ""gold_kind"": ""function_signature"", ""line"": ""291"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""devtmpfs_delete_node"", ""definition_file"": "".binddrift/worktrees/v7.0/drivers/base/base.h"", ""header_file"": "".binddrift/worktrees/v7.0/drivers/base/base.h"", ""line"": 291, ""params"": ""[\""struct device *dev\""]"", ""return_type"": ""static inline int""}, ""source_table"": ""c_functions"", ""symbol"": ""devtmpfs_delete_node"", ""version"": ""v7.0""}",8bea949aeb2b18c6eb5e3cdfce74456b65a1f6ee8bbdcc9a5c337028194ed6e1,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
c_function_signatures-0043,c_function_signatures,function_signature,c_functions,HEAD_9207d47f966b,latest-p020-v7.0-to-HEAD_9207d47f966b,.binddrift/worktrees/HEAD_9207d47f966b/drivers/base/base.h,169,virtual_device_parent,true,"{""file"": "".binddrift/worktrees/HEAD_9207d47f966b/drivers/base/base.h"", ""gold_kind"": ""function_signature"", ""line"": ""169"", ""source_basis"": ""independent source/evidence packet"", ""source_fields"": {""c_symbol"": ""virtual_device_parent"", ""header_file"": "".binddrift/worktrees/HEAD_9207d47f966b/drivers/base/base.h"", ""line"": 169, ""params"": ""[]"", ""return_type"": ""struct kobject *""}, ""source_table"": ""c_functions"", ""symbol"": ""virtual_device_parent"", ""version"": ""HEAD_9207d47f966b""}",7f1e293a301aff35daefd3fe80d3ecbdbe0edf5c614be2c7545ed1833d1138c5,SHOULD_EXTRACT,reviewed source/evidence packet independent of extractor output; rank/score/ranker blinded,SHOULD_EXTRACT,independent source/evidence packet review; rank/score/ranker blinded,SHOULD_EXTRACT,adjudicated independent source/evidence gold fact for recall audit
